,acc_account_id,acc_frequency,acc_date,loan_loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,trans_datediff,trans_last_trans,trans_n_trans,trans_sum_amount,trans_avg_amount,trans_credit,trans_withdrawal,trans_household_amount,trans_insurance_amount,trans_interest_amount,trans_loan_amount,trans_pension_amount,trans_sanction_amount,trans_statement_amount,trans_int_rate,disp_disp_id,disp_owner,cc_card_id,cc_type,cc_date,cc_owner,dist_dist_name,dist_dist_region,dist_nb_habitants,dist_ratio_urban,dist_avg_salary,dist_unemp_95,dist_unemp_96,dist_nb_entrepreneurs,dist_crimes_95,dist_crimes_96,cust_client_id,cust_g,cust_age,cust_age_group,ord_amount,ord_leasing,ord_hh_payment,ord_loan_payment,ord_insr_payment,cc_create_time,loan_create_time
1374,3135,Monthly Issuance,1993-12-27,,,,,,,5.828025477707007,1998-12-31 00:00:00.000000,315,2555192.0000000033,8111.720634920645,1321565.0,1233627.0,381584.0,0.0,11310.000000000002,0.0,0.0,0.0,803.0000000000008,0.004426281860619471,3791,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,3791,M,60,60,6814.0,0.0,6814.0,0.0,0.0,,
1375,1098,Monthly Issuance,1993-12-28,,,,,,,5.411242603550296,1998-12-31 00:00:00.000000,339,647312.3999999996,1909.476106194689,353833.3999999999,293479.00000000006,34664.0,0.0,6193.400000000001,0.0,347040.0,0.0,803.0000000000008,0.009567868621086209,1318,1,,,,,Pardubice,east Bohemia,162580,72.8,9538,1.51,1.81,111,6079,5410,1318,M,68,60,1626.0,0.0,1626.0,0.0,0.0,,
1376,100,Monthly Issuance,1993-12-28,,,,,,,4.5272277227722775,1998-12-31 00:00:00.000000,405,1691589.5000000014,4176.764197530868,883214.4999999998,808374.9999999992,33488.0,0.0,9999.500000000002,0.0,0.0,0.0,803.0000000000008,0.0059113041314101285,121,1,,,,,Usti nad Labem,north Bohemia,118650,85.6,9832,3.32,4.48,114,6445,5471,121,F,21,20,7927.0,0.0,598.0,0.0,0.0,,
1377,2913,Monthly Issuance,1993-12-28,,,,,,,5.347953216374269,1998-12-31 00:00:00.000000,343,528268.0999999995,1540.1402332361502,273125.0999999999,255143.00000000023,27445.0,0.0,3765.100000000001,0.0,268260.0,0.0,803.0000000000008,0.007127252241806772,3520,1,,,,,Mlada Boleslav,central Bohemia,112065,69.4,11277,1.25,1.44,127,5179,4987,3520,F,71,70,2980.0,0.0,2980.0,0.0,0.0,,
1378,1153,Monthly Issuance,1993-12-29,,,,,,,4.810526315789474,1998-12-31 00:00:00.000000,381,1532801.7000000018,4023.1015748031546,794493.7,738307.9999999992,270490.0,0.0,7113.700000000002,0.0,0.0,0.0,803.0000000000008,0.004640978673236071,1387,1,,,,,Jablonec n. Nisou,north Bohemia,88768,80.5,8867,1.02,1.21,130,3384,3620,1387,F,22,20,5951.0,0.0,4918.0,0.0,0.0,,
1379,1635,Monthly Issuance,1993-12-29,,,,,,,5.268011527377522,1998-12-31 00:00:00.000000,348,2350971.0000000023,6755.663793103455,1200322.9999999998,1150647.9999999995,312565.0,0.0,10203.0,0.0,0.0,0.0,803.0000000000008,0.0043399089142316044,1981,1,,,,,Prachatice,south Bohemia,51428,52.7,8402,3.13,3.98,120,999,1099,1981,F,29,20,5683.0,0.0,5683.0,0.0,0.0,,
1380,2842,Monthly Issuance,1993-12-29,,,,,,,4.616161616161616,1998-12-31 00:00:00.000000,397,370719.1999999996,933.8015113350116,197908.19999999998,172811.00000000017,20048.0,47410.0,4208.200000000001,0.0,0.0,0.0,803.0000000000008,0.011351448751507894,3435,1,,,,,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.42,1.71,135,6604,6295,3435,F,54,50,2150.0,0.0,358.0,0.0,862.0,,
1381,3759,Monthly Issuance,1993-12-29,,,,,,,6.154882154882155,1998-12-31 00:00:00.000000,298,558132.7999999995,1872.9288590604008,301429.8,256703.00000000023,90310.0,0.0,5029.8,0.0,295800.0,0.0,803.0000000000008,0.009011833742793839,4535,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,4535,F,68,60,1642.0,0.0,1642.0,0.0,0.0,,
1382,3594,Monthly Issuance,1993-12-30,,,,,,,6.063973063973064,1998-12-05 00:00:00.000000,298,3135944.900000005,10523.305033557064,1573491.7000000002,1562453.200000003,191565.0,0.0,8221.7,0.0,0.0,0.0,832.2000000000008,0.0026217616259775443,4337,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,4337,M,33,30,3483.0,0.0,3483.0,0.0,0.0,,
1383,2778,Monthly Issuance,1993-12-30,,,,,,,5.089136490250697,1998-12-31 00:00:00.000000,360,1687956.4000000015,4688.767777777782,857845.4,830110.9999999992,10752.0,0.0,5515.400000000001,0.0,0.0,0.0,803.0000000000008,0.0032675014591609093,3355,1,,,,,Louny,north Bohemia,85852,59.8,8965,7.08,8.23,104,2653,2822,3355,M,46,40,6013.0,0.0,192.0,0.0,0.0,,
1384,2161,Weekly Issuance,1993-12-30,,,,,,,5.373529411764705,1998-12-31 00:00:00.000000,341,1831737.6999999995,5371.664809384163,919514.7,912223.0,144040.0,0.0,6713.699999999999,0.0,0.0,0.0,1530.0,0.003665208179096822,2615,1,,,,,Cesky Krumlov,south Bohemia,58796,51.9,9045,3.13,3.6,124,1845,1879,2615,F,54,50,3838.0,0.0,2770.0,0.0,0.0,,
1385,2789,Monthly Issuance,1994-01-01,,,,,,,4.091928251121076,1998-12-31 00:00:00.000000,447,1645050.900000001,3680.2033557047002,867011.8999999999,778038.9999999992,166040.0,42672.0,11261.900000000005,0.0,0.0,0.0,803.0000000000008,0.0068459279892190555,3368,1,,,,,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.42,1.71,135,6604,6295,3368,F,47,40,3956.0,0.0,2965.0,0.0,762.0,,
1386,1552,Monthly Issuance,1994-01-02,,,,,,,5.428571428571429,1998-12-31 00:00:00.000000,337,3153102.4000000022,9356.386943620184,1612434.4,1540668.000000001,289465.0,0.0,15344.399999999996,0.0,0.0,0.0,803.0000000000008,0.00486644518744459,1883,1,297.0,classic,1997-06-15,1.0,Pisek,south Bohemia,70699,65.3,8968,2.83,3.35,131,1740,1910,1883,F,38,30,6284.0,1021.0,5263.0,0.0,0.0,1260.0,
1387,628,Monthly Issuance,1994-01-03,,,,,,,5.643962848297214,1998-12-31 00:00:00.000000,324,694740.4999999995,2144.2608024691344,361729.50000000006,333011.0,169568.0,0.0,7834.5,0.0,0.0,0.0,803.0000000000008,0.011276872443739792,755,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,755,M,52,50,3028.0,0.0,3028.0,0.0,0.0,,
1388,1458,Monthly Issuance,1994-01-03,,,,,,,5.1789772727272725,1998-12-31 00:00:00.000000,353,2153509.000000002,6100.592067988674,1093461.0000000005,1060047.999999999,179245.0,0.0,9081.0,0.0,0.0,0.0,803.0000000000008,0.004216838657279813,1768,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,1768,M,48,40,3259.0,0.0,3259.0,0.0,0.0,,
1389,2673,Monthly Issuance,1994-01-04,,,,,,,4.543640897755611,1998-12-31 00:00:00.000000,402,1613905.400000001,4014.6900497512465,823082.4000000004,790822.9999999992,98504.0,0.0,8012.400000000001,0.0,0.0,0.0,803.0000000000008,0.0049646032536975184,3228,1,,,,,Chomutov,north Bohemia,125236,87.7,9675,6.43,7.68,100,5323,5190,3228,M,42,40,5870.0,0.0,1759.0,0.0,0.0,,
1390,1788,Monthly Issuance,1994-01-04,,,,,,,6.9541984732824424,1998-12-31 00:00:00.000000,263,535455.7999999993,2035.953612167298,297502.8,237953.00000000023,0.0,0.0,5593.8,0.0,0.0,0.0,803.0000000000008,0.010446800650959438,2167,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2167,M,18,10,,,,,,,
1391,1193,Monthly Issuance,1994-01-05,,,,,,,5.637770897832818,1998-12-31 00:00:00.000000,324,1887226.6000000015,5824.773456790128,959259.6000000001,927966.9999999991,410704.0,0.0,7004.5999999999985,0.0,0.0,0.0,803.0000000000008,0.0037115839719512184,1439,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,1439,M,25,20,7334.0,0.0,7334.0,0.0,0.0,,
1392,969,Monthly Issuance,1994-01-08,,,,,,,5.254335260115607,1998-12-31 00:00:00.000000,347,899960.699999999,2593.5466858789596,482713.89999999997,417246.7999999996,0.0,0.0,11834.900000000005,0.0,0.0,0.0,846.8000000000009,0.013150463125778734,1168,1,191.0,junior,1998-04-02,1.0,Prachatice,south Bohemia,51428,52.7,8402,3.13,3.98,120,999,1099,1168,M,21,20,,,,,,1545.0,
1393,1512,Monthly Issuance,1994-01-08,,,,,,,5.410714285714286,1998-12-31 00:00:00.000000,337,1833007.1000000013,5439.190207715137,940248.6999999998,892758.3999999991,485210.0,0.0,9036.699999999999,0.0,0.0,0.0,788.4000000000008,0.004929986359572744,1832,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,1832,F,33,30,8822.0,0.0,8822.0,0.0,0.0,,
1394,3997,Monthly Issuance,1994-01-13,,,,,,,6.641025641025641,1998-12-31 00:00:00.000000,274,1017332.6999999994,3712.8930656934285,529944.2999999999,487388.39999999944,0.0,0.0,6592.300000000003,0.0,0.0,0.0,788.4000000000008,0.006479984374826452,4819,1,,,,,Uherske Hradiste,south Moravia,145688,40.7,8544,1.29,1.86,109,2719,2906,4819,M,35,30,,,,,,,
1395,2179,Weekly Issuance,1994-01-14,,,,,,,4.587341772151898,1998-12-31 00:00:00.000000,396,2986155.8000000003,7540.7974747474755,1523642.7999999998,1462513.0,93054.0,9360.0,11673.800000000001,0.0,0.0,0.0,1140.0,0.003909307076342098,2638,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2638,M,58,50,6354.0,0.0,2386.0,0.0,240.0,,
1396,1164,Monthly Issuance,1994-01-14,,,,,,,4.923913043478261,1998-12-31 00:00:00.000000,369,873141.3999999991,2366.2368563685613,447609.1999999999,425532.19999999955,0.0,0.0,8137.200000000002,0.0,0.0,0.0,832.2000000000008,0.009319452725526483,1401,1,,,,,Jablonec n. Nisou,north Bohemia,88768,80.5,8867,1.02,1.21,130,3384,3620,1401,M,18,10,,,,,,,
1397,4774,Monthly Issuance,1994-01-14,5970.0,1995-07-09,465072.0,48.0,9689.0,C,4.634271099744246,1998-12-31 00:00:00.000000,392,2980939.8000000045,7604.438265306134,1531313.4000000004,1449626.4000000008,347300.0,0.0,10025.400000000003,406938.0,0.0,0.0,788.4000000000008,0.0033631675487039315,5760,1,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,5760,M,51,50,9689.0,0.0,0.0,9689.0,0.0,,541.0
1398,4774,Monthly Issuance,1994-01-14,5970.0,1995-07-09,465072.0,48.0,9689.0,C,4.634271099744246,1998-12-31 00:00:00.000000,392,2980939.8000000045,7604.438265306134,1531313.4000000004,1449626.4000000008,347300.0,0.0,10025.400000000003,406938.0,0.0,0.0,788.4000000000008,0.0033631675487039315,5761,0,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,5761,F,58,50,9689.0,0.0,0.0,9689.0,0.0,,541.0
1399,4413,Weekly Issuance,1994-01-15,5876.0,1995-02-08,221280.0,48.0,4610.0,C,4.691709844559585,1998-12-31 00:00:00.000000,387,4279384.699999999,11057.841602067181,2151781.6999999993,2127603.0,421308.0,0.0,9753.699999999999,216670.0,0.0,0.0,1620.0,0.0022792295350310527,5318,1,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,5318,M,31,30,12412.0,0.0,7802.0,4610.0,0.0,,389.0
1400,4413,Weekly Issuance,1994-01-15,5876.0,1995-02-08,221280.0,48.0,4610.0,C,4.691709844559585,1998-12-31 00:00:00.000000,387,4279384.699999999,11057.841602067181,2151781.6999999993,2127603.0,421308.0,0.0,9753.699999999999,216670.0,0.0,0.0,1620.0,0.0022792295350310527,5319,0,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,5319,F,35,30,12412.0,0.0,7802.0,4610.0,0.0,,389.0
1401,1824,Monthly Issuance,1994-01-17,,,,,,,4.568181818181818,1998-12-31 00:00:00.000000,397,3034006.900000003,7642.334760705297,1553043.4999999993,1480963.4000000008,17545.0,0.0,12391.499999999998,0.0,0.0,0.0,788.4000000000008,0.0040842029726432015,2212,1,,,,,Usti nad Orlici,east Bohemia,139012,61.9,8363,2.52,3.49,108,2564,2799,2212,M,27,20,9834.0,0.0,319.0,0.0,0.0,,
1402,1231,Monthly Issuance,1994-01-18,,,,,,,5.54601226993865,1998-12-31 00:00:00.000000,327,2193012.300000002,6706.45963302753,1128373.8999999994,1064638.3999999994,188190.0,0.0,9013.9,0.0,0.0,0.0,788.4000000000008,0.004110282463988,1485,1,,,,,Melnik,central Bohemia,94725,63.4,9920,2.26,2.87,130,4289,4846,1485,M,21,20,4150.0,665.0,3485.0,0.0,0.0,,
1403,1231,Monthly Issuance,1994-01-18,,,,,,,5.54601226993865,1998-12-31 00:00:00.000000,327,2193012.300000002,6706.45963302753,1128373.8999999994,1064638.3999999994,188190.0,0.0,9013.9,0.0,0.0,0.0,788.4000000000008,0.004110282463988,1486,0,,,,,Melnik,central Bohemia,94725,63.4,9920,2.26,2.87,130,4289,4846,1486,F,25,20,4150.0,665.0,3485.0,0.0,0.0,,
1404,2664,Monthly Issuance,1994-01-20,,,,,,,4.481389578163772,1998-12-31 00:00:00.000000,404,1905590.2000000018,4716.807425742579,994361.7999999999,911228.3999999991,189915.0,0.0,11229.800000000003,0.0,0.0,0.0,788.4000000000008,0.005893082363668743,3216,1,,,,,Jihlava,south Moravia,109164,63.6,8757,3.38,3.95,96,2212,2471,3216,M,40,40,3928.0,0.0,3453.0,0.0,0.0,,
1405,1627,Monthly Issuance,1994-01-20,,,,,,,6.381625441696113,1998-12-31 00:00:00.000000,284,975109.8999999991,3433.4855633802786,503701.49999999994,471408.39999999956,0.0,0.0,8229.5,0.0,0.0,0.0,788.4000000000008,0.008439561530449037,1972,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,1972,F,53,50,,,,,,,
1406,9104,Monthly Issuance,1994-01-21,6841.0,1994-08-07,172080.0,48.0,3585.0,A,4.490049751243781,1998-12-31 00:00:00.000000,403,3437890.4000000046,8530.745409429292,1738490.1999999993,1699400.2000000002,0.0,0.0,20979.2,172089.60000000006,0.0,0.0,817.6000000000008,0.006102346950909189,10900,1,,,,,Praha - vychod,central Bohemia,92084,46.7,10124,0.56,0.54,141,3810,4316,11208,F,42,40,3585.2,0.0,0.0,3585.2,0.0,,198.0
1407,2326,Monthly Issuance,1994-01-24,,,,,,,5.63125,1998-12-31 00:00:00.000000,321,2285547.7000000025,7120.086292834899,1163458.0999999999,1122089.5999999992,191632.0,0.0,9164.1,0.0,0.0,0.0,817.6000000000008,0.004009585973637737,2813,1,,,,,Karvina,north Moravia,285387,89.9,10177,6.63,7.75,81,9878,10108,2813,M,58,50,3422.0,0.0,3422.0,0.0,0.0,,
1408,4356,Monthly Issuance,1994-01-26,,,,,,,6.691449814126394,1998-12-31 00:00:00.000000,270,895970.1999999994,3318.4081481481458,435074.5999999999,460895.5999999998,0.0,0.0,2986.6,0.0,0.0,1538.6,657.0000000000006,0.0033333697928792745,5247,1,,,,,Pardubice,east Bohemia,162580,72.8,9538,1.51,1.81,111,6079,5410,5247,M,56,50,1003.0,1003.0,0.0,0.0,0.0,,
1409,3667,Monthly Issuance,1994-01-26,,,,,,,5.6426332288401255,1998-12-31 00:00:00.000000,320,694731.199999999,2171.034999999997,355637.79999999993,339093.3999999998,163625.0,0.0,4705.799999999999,0.0,0.0,0.0,788.4000000000008,0.006773555009477055,4420,1,,,,,Brno - venkov,south Moravia,157042,33.9,8743,1.88,2.43,111,3659,3894,4420,M,42,40,2975.0,0.0,2975.0,0.0,0.0,,
1410,742,Monthly Issuance,1994-01-28,,,,,,,6.264808362369338,1998-12-31 00:00:00.000000,288,486869.3999999996,1690.5187499999986,256848.99999999997,230020.4000000002,110592.0,0.0,4931.999999999999,0.0,251517.0,0.0,788.4000000000008,0.010130026656019054,890,1,,,,,Vsetin,north Moravia,148545,53.5,8909,4.01,5.56,113,3460,3590,890,M,80,80,2048.0,0.0,2048.0,0.0,0.0,,
1411,2538,Monthly Issuance,1994-01-30,,,,,,,6.129692832764505,1998-12-31 00:00:00.000000,294,728274.5999999994,2477.1244897959164,382450.20000000007,345824.3999999998,199206.0,0.0,5889.199999999999,0.0,376361.0,0.0,788.4000000000008,0.00808651022567587,3064,1,,,,,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.41,2.94,87,1658,1668,3064,M,69,60,3689.0,0.0,3689.0,0.0,0.0,,
1412,127,Monthly Issuance,1994-02-02,,,,,,,6.5677655677655675,1998-12-31 00:00:00.000000,274,387642.99999999977,1414.755474452554,202594.6,185048.4000000002,0.0,0.0,3518.5999999999995,0.0,0.0,0.0,788.4000000000008,0.009076908392515797,152,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,152,F,54,50,2242.0,0.0,2242.0,0.0,0.0,,
1413,726,Monthly Issuance,1994-02-03,,,,,,,5.856209150326797,1998-12-31 00:00:00.000000,307,756321.0999999993,2463.5866449511377,388342.6999999999,367978.3999999998,175890.0,0.0,5798.700000000001,0.0,0.0,0.0,788.4000000000008,0.007666981656336186,871,1,,,,,Sumperk,north Moravia,127369,51.2,8369,4.73,5.88,107,3736,2807,871,M,25,20,3198.0,0.0,3198.0,0.0,0.0,,
1414,4907,Monthly Issuance,1994-02-06,5999.0,1996-01-03,98832.0,48.0,2059.0,C,3.863930885529158,1998-12-31 00:00:00.000000,464,1952986.3000000014,4209.022198275865,1010904.8999999997,942081.3999999991,212652.0,17875.0,7455.899999999998,74124.0,0.0,0.0,788.4000000000008,0.003817691911100448,5928,1,,,,,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.41,2.94,87,1658,1668,5928,F,29,20,7575.0,0.0,3938.0,2059.0,325.0,,696.0
1415,2628,Issue after transaction,1994-02-06,,,,,,,4.928374655647383,1998-12-31 00:00:00.000000,364,4739570.599999998,13020.798351648345,2374112.0,2365458.6,0.0,0.0,10489.0,0.0,0.0,0.6,5700.0,0.002213069681882153,3172,1,,,,,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,3172,M,48,40,3090.0,3090.0,0.0,0.0,0.0,,
1416,3898,Monthly Issuance,1994-02-07,,,,,,,5.862295081967213,1998-12-31 00:00:00.000000,306,737867.8999999989,2411.333006535944,409904.10000000003,327963.7999999998,143100.0,0.0,8034.099999999999,0.0,401070.0,0.0,773.8000000000008,0.010888263332772725,4700,1,,,,,Karvina,north Moravia,285387,89.9,10177,6.63,7.75,81,9878,10108,4700,F,62,60,2650.0,0.0,2650.0,0.0,0.0,,
1417,6472,Monthly Issuance,1994-02-08,6315.0,1995-02-06,43164.0,12.0,3597.0,A,4.7026315789473685,1998-12-31 00:00:00.000000,381,4900473.300000001,12862.134645669294,2479732.8999999994,2420740.4000000027,0.0,0.0,14735.9,43164.0,0.0,0.0,788.4000000000008,0.003007036075474587,7814,1,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,7814,F,24,20,3597.0,0.0,0.0,3597.0,0.0,,363.0
1418,1770,Monthly Issuance,1994-02-08,,,,,,,5.164739884393064,1998-12-31 00:00:00.000000,347,2669886.5000000023,7694.197406340064,1360144.0999999999,1309742.4000000001,450954.0,0.0,14051.099999999997,0.0,0.0,0.0,788.4000000000008,0.005262807988279646,2146,1,338.0,classic,1998-04-16,1.0,Znojmo,south Moravia,114200,43.7,8403,5.74,5.72,105,2157,2718,2146,M,27,20,8351.0,0.0,8351.0,0.0,0.0,1528.0,
1419,2472,Monthly Issuance,1994-02-08,,,,,,,5.209912536443149,1998-12-31 00:00:00.000000,344,2029023.800000002,5898.325000000005,1056900.4000000001,972123.3999999992,225995.0,0.0,14860.399999999998,0.0,0.0,0.0,788.4000000000008,0.007323916062492704,2984,1,464.0,classic,1995-02-21,1.0,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,2984,F,36,30,5342.0,1233.0,4109.0,0.0,0.0,378.0,
1420,2472,Monthly Issuance,1994-02-08,,,,,,,5.209912536443149,1998-12-31 00:00:00.000000,344,2029023.800000002,5898.325000000005,1056900.4000000001,972123.3999999992,225995.0,0.0,14860.399999999998,0.0,0.0,0.0,788.4000000000008,0.007323916062492704,2985,0,,,,,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,2985,M,39,30,5342.0,1233.0,4109.0,0.0,0.0,,
1421,1159,Monthly Issuance,1994-02-09,,,,,,,5.33134328358209,1998-12-31 00:00:00.000000,336,1440201.5000000007,4286.31398809524,736307.7,703893.7999999992,349380.0,0.0,8145.700000000002,0.0,0.0,0.0,773.8000000000008,0.005655944671631017,1394,1,,,,,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,1394,F,57,50,6470.0,0.0,6470.0,0.0,0.0,,
1422,1159,Monthly Issuance,1994-02-09,,,,,,,5.33134328358209,1998-12-31 00:00:00.000000,336,1440201.5000000007,4286.31398809524,736307.7,703893.7999999992,349380.0,0.0,8145.700000000002,0.0,0.0,0.0,773.8000000000008,0.005655944671631017,1395,0,,,,,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,1395,M,58,50,6470.0,0.0,6470.0,0.0,0.0,,
1423,4418,Monthly Issuance,1994-02-09,,,,,,,3.865800865800866,1998-12-31 00:00:00.000000,463,1713932.1000000013,3701.7971922246247,871524.3000000002,842407.7999999992,315403.0,48018.0,6019.299999999999,0.0,0.0,0.0,773.8000000000008,0.0035119827675787127,5325,1,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,5325,F,29,20,9359.0,881.0,5951.0,0.0,906.0,,
1424,4418,Monthly Issuance,1994-02-09,,,,,,,3.865800865800866,1998-12-31 00:00:00.000000,463,1713932.1000000013,3701.7971922246247,871524.3000000002,842407.7999999992,315403.0,48018.0,6019.299999999999,0.0,0.0,0.0,773.8000000000008,0.0035119827675787127,5326,0,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,5326,M,32,30,9359.0,881.0,5951.0,0.0,906.0,,
1425,1470,Monthly Issuance,1994-02-10,,,,,,,5.721153846153846,1998-12-31 00:00:00.000000,313,1555905.400000001,4970.943769968055,806991.5999999999,748913.7999999992,219240.0,0.0,8943.599999999999,0.0,0.0,0.0,773.8000000000008,0.005748164380687921,1782,1,,,,,Prachatice,south Bohemia,51428,52.7,8402,3.13,3.98,120,999,1099,1782,M,51,50,4060.0,0.0,4060.0,0.0,0.0,,
1426,1813,Monthly Issuance,1994-02-11,,,,,,,3.740041928721174,1998-12-31 00:00:00.000000,478,6083679.999999999,12727.3640167364,3087344.000000001,2996336.0000000033,44660.0,0.0,17407.000000000007,0.0,0.0,0.0,803.0000000000008,0.002861261604818138,2197,1,,,,,Pardubice,east Bohemia,162580,72.8,9538,1.51,1.81,111,6079,5410,2197,F,37,30,5162.0,0.0,812.0,0.0,0.0,,
1427,4416,Monthly Issuance,1994-02-12,,,,,,,4.858310626702997,1998-12-31 00:00:00.000000,368,882177.1999999994,2397.2206521739113,477709.60000000015,404467.59999999974,0.0,0.0,12041.599999999999,0.0,0.0,0.0,817.6000000000008,0.013649865355849151,5323,1,779.0,junior,1995-05-21,1.0,Ceske Budejovice,south Bohemia,177686,74.8,10045,1.42,1.71,135,6604,6295,5323,F,23,20,,,,,,463.0,
1428,2315,Monthly Issuance,1994-02-13,,,,,,,6.230769230769231,1998-12-31 00:00:00.000000,287,493246.09999999957,1718.6275261324026,266010.30000000005,227235.8000000002,90342.0,0.0,7648.3,0.0,257462.0,0.0,773.8000000000008,0.01550605265809503,2801,1,,,,,Prerov,north Moravia,138032,64.6,8819,5.38,5.66,99,4063,4505,2801,M,80,80,1673.0,0.0,1673.0,0.0,0.0,,
1429,3876,Monthly Issuance,1994-02-13,,,,,,,6.061224489795919,1998-12-31 00:00:00.000000,295,3492052.800000003,11837.467118644077,1778969.1999999995,1713083.6000000008,482240.0,0.0,7294.199999999998,0.0,0.0,0.0,817.6000000000008,0.0020888000318895496,4673,1,,,,,Jesenik,north Moravia,42821,48.4,8173,?,7.01,124,?,1358,4673,M,47,40,12056.0,0.0,12056.0,0.0,0.0,,
1430,4329,Monthly Issuance,1994-02-17,,,,,,,5.214076246334311,1998-12-31 00:00:00.000000,342,1061888.299999999,3104.9365497075996,542870.7,519017.5999999995,0.0,0.0,6246.7,0.0,0.0,0.0,817.6000000000008,0.005882633794910449,5213,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,5213,M,19,10,,,,,,,
1431,3184,Monthly Issuance,1994-02-18,,,,,,,6.485401459854015,1998-12-31 00:00:00.000000,275,578918.8999999996,2105.159636363635,302595.10000000003,276323.80000000016,180730.0,0.0,5225.099999999999,0.0,296670.0,0.0,773.8000000000008,0.009025616541453394,3849,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,3849,F,67,60,3410.0,0.0,3410.0,0.0,0.0,,
1432,370,Monthly Issuance,1994-02-18,,,,,,,4.881868131868132,1998-12-31 00:00:00.000000,365,350514.59999999986,960.3139726027393,185675.80000000002,164838.80000000016,0.0,0.0,4421.799999999999,0.0,0.0,0.0,773.8000000000008,0.012615166386792451,450,1,,,,,Klatovy,west Bohemia,88757,61.7,8554,2.47,2.68,113,1822,2218,450,M,46,40,2075.0,0.0,215.0,0.0,672.0,,
1433,1317,Monthly Issuance,1994-02-18,,,,,,,5.983164983164984,1998-12-31 00:00:00.000000,298,775423.5999999994,2602.0926174496626,398000.80000000005,377422.7999999998,185129.0,0.0,6444.799999999999,0.0,390456.0,0.0,773.8000000000008,0.00831132815663594,1592,1,,,,,Breclav,south Moravia,124605,46.0,8772,4.69,4.98,126,2854,3158,1592,M,71,70,3493.0,0.0,3493.0,0.0,0.0,,
1434,1317,Monthly Issuance,1994-02-18,,,,,,,5.983164983164984,1998-12-31 00:00:00.000000,298,775423.5999999994,2602.0926174496626,398000.80000000005,377422.7999999998,185129.0,0.0,6444.799999999999,0.0,390456.0,0.0,773.8000000000008,0.00831132815663594,1593,0,,,,,Breclav,south Moravia,124605,46.0,8772,4.69,4.98,126,2854,3158,1593,F,74,70,3493.0,0.0,3493.0,0.0,0.0,,
